customer_id,subscription_length,charge_amount,seconds_of_use,frequency_of_use,frequency_of_sms,distinct_called_numbers,call_failures,tariff_plan,status,age_group,complaints,churn
1772,34,1,6805,86,185,27,6,A,Active,30-40,N,0
1773,24,0,710,5,23,4,0,A,Inactive,Over 40,N,0
1774,23,1,15510,222,0,72,15,A,Active,Under 30,N,0
1775,37,1,6963,78,110,37,10,A,Active,Under 30,N,0
1776,35,0,11350,149,13,48,4,A,Active,30-40,N,0
1777,34,0,3395,46,10,14,10,A,Inactive,30-40,N,1
1778,36,4,7025,119,276,35,9,B,Active,30-40,Y,0
1779,39,8,10615,101,12,47,23,A,Active,Over 40,N,0
1780,37,0,6118,65,87,22,4,A,Active,Under 30,N,0
1781,35,0,6223,68,92,32,1,A,Active,Under 30,N,0
1782,41,3,11830,163,23,51,15,A,Active,Over 40,N,0
1783,39,0,305,6,7,2,5,A,Inactive,Under 30,N,1
1784,40,1,2698,64,9,35,8,A,Active,Under 30,N,0
1785,33,0,4023,82,1,29,5,A,Active,Under 30,N,0
1786,38,0,13583,168,0,41,5,A,Active,30-40,N,0
1787,20,0,0,0,6,0,0,A,Inactive,Over 40,N,0
1788,46,0,1275,30,35,16,12,A,Inactive,30-40,N,0
1789,38,3,15140,225,54,32,25,A,Active,30-40,N,0
1790,37,1,11465,154,11,47,7,A,Active,Over 40,N,0
1791,30,0,570,2,0,8,0,A,Inactive,Under 30,N,0
1792,31,0,780,27,20,11,12,A,Inactive,30-40,N,0
1793,38,0,2203,57,0,30,1,A,Active,Under 30,N,0
1794,33,0,15405,180,140,26,8,A,Active,Under 30,N,0
1795,38,0,1360,44,39,19,0,A,Inactive,30-40,N,0
1796,40,3,5103,82,29,52,19,A,Active,Under 30,N,0
1797,33,0,1848,32,0,25,4,A,Inactive,30-40,N,1
1798,30,3,15885,238,25,82,20,A,Active,Under 30,N,0
1799,21,0,2860,52,0,19,0,A,Active,30-40,N,0
1800,19,1,9013,173,83,44,13,A,Active,Over 40,N,0
1801,30,1,7090,97,13,23,6,A,Active,Over 40,N,0
1802,19,0,8888,175,81,44,12,A,Active,Over 40,N,0
1803,39,0,3650,84,36,31,8,A,Active,Under 30,N,0
1804,40,1,4693,73,17,40,17,A,Active,Under 30,N,0
1805,36,0,2278,53,4,34,0,A,Active,Under 30,N,0
1806,32,0,2415,44,163,19,0,A,Active,Under 30,N,0
1807,39,1,8820,117,130,30,14,A,Active,30-40,N,0
1808,37,0,15485,182,150,30,9,A,Active,Under 30,N,0
1809,36,0,1668,25,0,6,1,A,Active,30-40,N,0
1810,39,3,758,16,43,8,5,A,Active,Over 40,N,0
1811,33,0,2685,35,2,14,4,A,Inactive,Under 30,N,1
1812,32,2,6660,110,264,31,1,B,Active,Under 30,N,0
1813,36,0,2055,33,278,16,0,A,Active,30-40,N,0
1814,24,0,300,19,161,9,0,B,Active,Under 30,N,0
1815,25,1,15690,230,0,74,19,A,Active,Under 30,N,0
1816,39,2,6615,91,184,25,6,A,Active,30-40,N,0
1817,37,1,305,6,7,2,5,A,Active,Over 40,N,0
1818,9,1,4390,40,215,10,2,A,Active,30-40,N,0
1819,32,0,245,36,0,17,17,A,Inactive,Under 30,N,1
1820,33,1,7030,100,16,22,5,A,Active,Over 40,N,0
1821,19,0,1570,28,32,17,0,A,Active,Under 30,N,0
1822,31,0,5880,81,0,5,0,A,Active,Over 40,N,0
1823,38,1,8990,123,148,46,10,A,Active,30-40,N,0
1824,39,2,11770,160,18,49,12,A,Active,Over 40,N,0
1825,22,0,1650,30,36,18,2,A,Active,Under 30,N,0
1826,11,2,4450,43,220,12,5,A,Active,30-40,N,0
1827,18,0,1003,23,8,60,0,A,Active,Over 40,N,0
1828,14,0,8743,171,98,42,7,A,Active,Over 40,N,0
1829,36,0,5803,90,9,13,3,A,Active,Under 30,N,0
1830,39,0,313,10,11,7,2,A,Inactive,30-40,Y,1
1831,35,0,1475,43,29,17,1,A,Inactive,30-40,N,0
1832,41,2,5213,83,16,37,21,A,Active,Under 30,N,0
1833,29,0,875,45,6,13,22,A,Inactive,Under 30,N,1
1834,38,0,4198,66,1,35,10,A,Active,Under 30,N,0
1835,35,0,2760,65,0,26,0,A,Active,Under 30,N,0
1836,38,1,2605,42,287,18,6,A,Active,30-40,N,0
1837,35,0,530,6,2,3,0,A,Inactive,30-40,N,0
1838,37,0,4180,71,30,19,3,A,Active,30-40,N,0
1839,38,0,7698,127,359,41,8,A,Active,Under 30,N,0
1840,38,2,6833,81,140,41,8,A,Active,Under 30,N,0
1841,23,1,1520,36,33,26,9,A,Active,Under 30,N,0
1842,41,2,7873,136,396,47,11,A,Active,30-40,N,0
1843,36,1,14068,173,14,57,6,A,Active,30-40,N,0
1844,43,2,6978,85,123,43,13,A,Active,Under 30,N,0
1845,35,2,7280,104,30,27,10,A,Active,Over 40,N,0
1846,33,0,0,0,0,0,0,A,Inactive,30-40,N,1
1847,38,0,2238,54,8,17,9,A,Inactive,30-40,N,0
1848,36,0,1260,39,20,22,2,A,Inactive,30-40,N,0
1849,22,0,2805,49,0,17,0,A,Active,30-40,N,0
1850,35,0,305,6,7,2,5,A,Inactive,Under 30,N,0
1851,36,0,6385,80,154,22,3,A,Active,30-40,N,0
1852,32,0,4110,61,0,11,3,A,Active,Under 30,N,0
1853,24,0,515,21,0,13,4,A,Active,Under 30,N,0
1854,41,0,2573,66,13,38,5,A,Active,Under 30,N,0
1855,38,1,3775,82,32,28,11,A,Active,30-40,N,0
1856,21,0,1145,30,9,9,9,A,Active,Under 30,N,0
1857,30,1,6600,107,259,29,0,B,Active,Under 30,N,0
1858,31,0,0,0,0,0,0,A,Inactive,Over 40,N,1
1859,38,1,6908,75,83,35,13,A,Active,Under 30,N,0
1860,37,0,1863,39,16,33,8,A,Inactive,30-40,N,1
1861,9,3,2088,29,21,22,7,A,Active,30-40,Y,1
1862,32,3,7190,120,268,31,10,B,Active,30-40,N,0
1863,38,0,128,5,32,6,0,A,Inactive,30-40,N,0
1864,17,1,6582,142,94,45,18,B,Active,Under 30,N,0
1865,38,1,2850,24,481,8,2,A,Active,30-40,N,0
1866,41,3,7083,84,120,41,16,A,Active,Under 30,N,0
1867,23,0,2730,54,0,18,0,A,Active,30-40,N,0
1868,46,3,5080,99,24,33,17,A,Active,Over 40,N,0
1869,39,1,7813,133,391,45,8,A,Active,30-40,N,0
1870,39,0,2428,54,7,15,14,A,Inactive,30-40,Y,0
1871,15,3,3257,50,32,17,9,A,Active,30-40,N,0
1872,19,1,2405,37,36,14,8,A,Active,Under 30,N,0
1873,36,0,6603,69,76,33,8,A,Active,Under 30,N,0
1874,13,0,8627,165,66,38,7,A,Active,Over 40,N,0
1875,11,0,6133,131,70,36,11,B,Active,Under 30,N,0
1876,29,0,15170,222,0,63,16,A,Active,Under 30,N,0
1877,33,1,9035,119,134,39,12,A,Active,30-40,N,0
1878,33,0,0,0,0,0,0,A,Inactive,30-40,N,1
1879,26,0,0,0,0,0,0,A,Inactive,Over 40,N,0
1880,36,0,2790,21,476,6,0,A,Active,30-40,N,0
1881,28,3,15895,230,0,75,23,A,Active,Under 30,N,0
1882,17,1,6202,140,76,39,14,B,Active,Under 30,N,0
1883,35,0,3355,70,0,22,6,A,Active,Under 30,N,0
1884,36,0,3908,83,11,31,4,A,Active,Under 30,N,0
1885,28,0,6300,83,0,15,0,A,Active,Over 40,N,0
1886,10,0,8448,157,55,33,5,A,Active,Over 40,N,0
1887,33,0,1253,27,2,29,0,A,Inactive,30-40,N,1
1888,41,2,3408,75,17,35,14,A,Active,Under 30,N,0
1889,27,0,6400,89,0,16,0,A,Active,Over 40,N,0
1890,30,2,1190,19,33,7,8,A,Active,Over 40,N,0
1891,7,0,3895,33,199,5,0,A,Active,30-40,N,0
1892,39,2,4630,89,34,29,7,A,Active,30-40,N,0
1893,36,2,3380,63,196,38,10,A,Active,Under 30,N,0
1894,38,1,193,5,5,4,3,A,Active,30-40,N,1
1895,36,0,6798,116,359,43,0,A,Active,Under 30,N,0
1896,28,0,1410,36,18,7,17,A,Inactive,30-40,N,0
1897,41,0,628,13,17,5,2,A,Inactive,Over 40,N,1
1898,37,0,2453,60,359,24,10,A,Active,30-40,N,0
1899,38,0,2115,36,283,18,2,A,Active,30-40,N,0
1900,41,0,3375,49,26,22,15,A,Inactive,30-40,Y,1
1901,40,0,2150,58,56,27,10,A,Inactive,30-40,N,0
1902,11,1,4095,36,201,25,5,A,Active,30-40,N,0
1903,28,0,2685,29,0,13,2,A,Inactive,Under 30,N,1
1904,31,0,650,41,9,15,18,A,Inactive,Under 30,N,1
1905,40,1,4485,76,3,16,11,A,Active,30-40,N,0
1906,33,0,0,0,0,0,0,A,Inactive,Under 30,N,1
1907,16,0,9123,171,48,38,17,A,Active,Over 40,N,0
1908,38,3,3695,37,504,23,8,A,Active,30-40,N,0
1909,38,1,1973,31,7,8,6,A,Active,Over 40,N,0
1910,36,2,4810,87,16,38,6,A,Active,30-40,N,0
1911,36,0,0,0,1,0,0,A,Inactive,Under 30,N,1
1912,39,1,5080,82,30,17,14,A,Active,30-40,N,0
1913,39,0,1963,44,35,30,6,A,Inactive,30-40,N,1
1914,42,1,5998,97,17,16,7,A,Active,30-40,N,0
1915,37,0,2363,52,7,14,12,A,Inactive,30-40,N,0
1916,38,0,4370,71,5,17,8,A,Active,30-40,N,0
1917,11,2,1792,25,7,9,8,A,Active,30-40,Y,1
1918,30,2,1933,48,42,72,12,A,Active,Over 40,N,0
1919,29,0,1005,31,17,9,16,A,Inactive,30-40,N,0
1920,41,0,13953,177,11,49,9,A,Active,30-40,N,0
1921,32,0,4130,75,0,19,1,A,Active,30-40,N,0
1922,38,0,115,6,32,4,0,A,Inactive,Under 30,N,1
1923,31,0,5333,84,8,17,6,A,Active,Under 30,Y,1
1924,29,0,2475,41,160,20,0,A,Active,Under 30,N,0
1925,33,2,1575,46,208,17,9,B,Active,30-40,N,0
1926,40,0,2168,54,5,35,0,A,Active,Under 30,N,0
1927,37,2,4640,81,7,22,10,A,Active,30-40,N,0
1928,38,3,9825,132,152,43,19,A,Active,30-40,N,0
1929,16,0,1390,20,21,12,0,A,Active,Under 30,N,0
1930,21,2,2710,43,43,16,13,A,Active,30-40,N,0
1931,35,4,7690,113,42,39,12,A,Active,Over 40,N,0
1932,39,0,15190,178,136,17,10,A,Active,Under 30,N,0
1933,31,0,405,2,0,5,0,A,Inactive,Under 30,N,0
1934,43,3,7103,83,125,43,14,A,Active,Under 30,N,0
1935,28,2,6705,106,256,27,1,B,Active,Under 30,N,0
1936,8,2,1613,17,7,4,6,A,Active,30-40,Y,1
1937,34,0,2208,41,29,29,6,A,Inactive,30-40,Y,1
1938,35,0,760,9,2,12,0,A,Inactive,Under 30,N,0
1939,22,0,700,19,2,6,9,A,Inactive,Under 30,N,0
1940,11,4,5295,56,243,27,11,B,Active,30-40,N,0
1941,32,0,875,8,0,10,0,A,Inactive,Under 30,N,0
1942,42,0,738,17,46,10,5,A,Inactive,30-40,N,0
1943,32,0,1853,46,0,11,3,A,Inactive,30-40,N,0
1944,38,0,2583,59,11,36,5,A,Active,Under 30,N,0
1945,28,1,2063,46,46,73,11,A,Active,Over 40,N,0
1946,26,2,2168,49,51,83,8,A,Active,Over 40,N,0
1947,24,1,1620,36,192,12,7,B,Active,Under 30,N,0
1948,36,0,1668,34,13,16,5,A,Inactive,30-40,N,1
1949,37,0,6908,117,363,28,0,A,Active,Under 30,N,0
1950,33,0,3290,68,14,21,4,A,Active,Under 30,N,0
1951,44,2,4283,98,24,36,12,A,Active,30-40,N,0
1952,33,0,1605,41,33,18,0,A,Inactive,30-40,N,0
1953,21,4,3338,59,49,26,15,A,Active,30-40,N,0
1954,38,0,710,11,8,2,6,A,Inactive,Under 30,N,1
1955,43,0,273,9,15,8,0,A,Inactive,Under 30,N,0
1956,24,0,0,0,0,0,0,A,Inactive,Under 30,N,0
1957,9,1,1243,16,0,7,1,A,Active,30-40,Y,1
1958,37,1,6740,101,22,26,3,A,Active,Over 40,N,0
1959,44,1,14033,179,15,50,12,A,Active,30-40,N,0
1960,30,0,1180,30,20,13,0,A,Inactive,30-40,N,0
1961,25,0,1255,33,188,9,1,B,Active,Under 30,N,0
1962,14,0,8818,165,41,36,12,A,Active,Over 40,N,0
1963,36,1,2655,43,299,31,3,A,Active,30-40,N,0
1964,26,1,3340,67,40,27,2,A,Active,30-40,N,0
1965,40,2,4083,91,14,32,10,A,Active,30-40,N,0
1966,34,0,0,0,0,0,0,A,Inactive,Over 40,Y,1
1967,46,2,6483,111,29,20,16,A,Active,30-40,N,0
1968,33,0,0,0,0,0,0,A,Inactive,Under 30,N,1
1969,21,0,1083,25,12,61,0,A,Active,Over 40,N,0
1970,41,1,3275,35,494,13,6,A,Active,30-40,N,0
1971,35,0,6413,69,101,35,3,A,Active,Under 30,N,0
1972,34,0,1773,37,18,26,2,A,Inactive,30-40,N,1
1973,17,3,2447,40,13,21,7,A,Active,30-40,N,0
1974,39,0,2268,60,6,36,0,A,Active,Under 30,N,0
1975,36,0,2263,60,384,26,5,A,Active,30-40,N,0
1976,38,9,10740,99,8,44,26,A,Active,Over 40,N,0
1977,35,0,5738,87,0,7,4,A,Active,30-40,N,0
1978,38,0,11340,156,15,50,4,A,Active,30-40,N,0
1979,35,0,1223,37,0,15,0,A,Inactive,30-40,N,0
1980,37,0,15485,182,150,30,9,A,Active,Under 30,N,0
1981,38,0,1760,29,264,3,0,A,Active,30-40,N,0
1982,26,0,1415,32,7,11,15,A,Active,Under 30,N,0
1983,35,0,6223,95,6,13,9,A,Active,Under 30,N,0
1984,41,0,2658,66,47,23,14,A,Inactive,Over 40,Y,0
1985,34,0,0,0,0,0,0,A,Inactive,30-40,Y,1
1986,40,0,1205,21,29,13,9,A,Inactive,30-40,N,0
1987,33,1,6763,71,100,33,8,A,Active,Under 30,N,0
1988,42,10,10820,101,18,48,27,A,Active,Over 40,N,0
1989,31,0,2780,47,167,22,4,A,Active,Under 30,N,0
1990,36,0,1933,48,1,15,4,A,Inactive,30-40,N,0
1991,26,0,1568,39,30,68,4,A,Active,Over 40,N,0
1992,38,2,6785,103,22,23,5,A,Active,Over 40,N,0
1993,25,0,858,28,5,68,0,A,Active,Over 40,N,0
1994,38,1,3775,82,32,28,11,A,Active,30-40,N,0
1995,38,0,2393,58,2,33,3,A,Active,Under 30,N,0
1996,33,4,16190,243,0,79,28,B,Active,Under 30,N,0
1997,10,1,3985,35,197,12,1,A,Active,30-40,N,0
1998,38,1,2840,56,180,25,9,A,Active,Under 30,N,0
1999,33,0,15120,173,138,26,1,A,Active,Under 30,N,0
2000,38,0,403,3,12,6,0,A,Inactive,Over 40,Y,1
2001,31,1,2053,53,48,75,11,A,Active,Over 40,N,0
2002,33,0,3775,76,24,27,9,A,Active,Under 30,N,0
2003,17,1,6392,141,85,42,16,B,Active,Under 30,N,0
2004,17,4,3562,56,39,19,14,B,Active,30-40,N,0
2005,31,0,1825,5,0,12,0,A,Active,30-40,N,0
2006,41,1,4203,96,20,35,9,A,Active,30-40,N,0
2007,39,0,2228,56,362,26,6,A,Active,Under 30,N,0
2008,36,0,0,0,0,0,0,A,Inactive,Under 30,N,1
2009,40,1,2665,45,292,20,9,A,Active,30-40,N,0
2010,34,2,8935,113,133,38,11,A,Active,30-40,N,0
2011,34,1,2438,54,7,29,5,A,Active,Under 30,N,0
2012,36,0,3118,72,0,13,0,A,Active,Under 30,N,0
2013,41,0,1520,63,38,25,33,A,Inactive,30-40,Y,1
2014,35,0,7203,121,377,41,0,A,Active,Under 30,N,0
2015,29,0,0,0,0,0,0,A,Inactive,Under 30,N,1
2016,32,0,1080,45,12,14,26,A,Inactive,30-40,Y,1
2017,36,1,8405,110,119,43,7,A,Active,30-40,N,0
2018,36,1,7633,125,380,40,6,A,Active,30-40,N,0
2019,38,0,465,11,11,8,0,A,Active,Under 30,N,0
2020,25,0,205,18,0,2,4,A,Inactive,Under 30,N,0
2021,36,0,2513,47,36,31,11,A,Inactive,30-40,Y,1
2022,34,1,14775,216,42,28,17,A,Active,Under 30,N,0
2023,34,2,9420,121,143,44,16,A,Active,30-40,N,0
2024,35,1,8620,114,128,38,6,A,Active,30-40,N,0
2025,42,5,15505,234,66,36,33,B,Active,30-40,N,0
2026,30,0,2520,43,160,17,1,A,Active,Under 30,N,0
2027,36,1,6905,91,187,24,4,A,Active,30-40,N,0
2028,26,0,1323,36,28,68,2,A,Active,Over 40,N,0
2029,40,2,4820,89,9,27,12,A,Active,30-40,N,0
2030,39,4,15850,236,62,32,31,A,Active,30-40,Y,0
2031,35,0,2390,31,0,1,5,A,Inactive,30-40,N,1
2032,33,1,643,4,3,3,3,A,Active,Over 40,N,0
2033,38,1,4213,89,18,33,9,A,Active,30-40,N,0
2034,42,2,6283,104,19,16,14,A,Active,30-40,N,0
2035,28,2,1645,44,58,19,15,A,Active,Under 30,N,0
2036,36,0,2180,43,154,8,2,A,Active,Under 30,N,0
2037,35,0,15180,176,143,28,4,A,Active,Under 30,N,0
2038,36,3,15365,229,51,30,29,A,Active,30-40,N,0
2039,37,0,3660,76,0,24,11,A,Active,Under 30,N,0
2040,35,1,1015,50,21,19,26,A,Active,30-40,Y,1
2041,31,0,11080,146,0,41,1,A,Active,30-40,N,0
2042,38,1,1973,31,7,8,6,A,Active,Over 40,N,0
2043,41,3,15320,233,65,37,27,A,Active,30-40,N,0
2044,43,2,4515,89,10,26,9,A,Active,30-40,N,0
2045,7,0,1183,13,0,5,0,A,Inactive,Under 30,Y,1
2046,33,0,710,44,14,17,21,A,Active,Under 30,Y,1
2047,34,0,2285,46,159,18,0,A,Active,Under 30,N,0
2048,17,0,1505,26,53,16,0,A,Active,Under 30,N,0
2049,37,0,2643,61,368,27,12,A,Active,30-40,N,0
2050,31,0,2193,50,344,18,5,A,Active,Under 30,N,0
2051,40,1,6898,83,119,42,10,A,Active,Under 30,N,0
2052,39,0,3070,43,19,20,10,A,Inactive,30-40,N,1
2053,38,0,723,10,8,2,1,A,Inactive,Under 30,N,0
2054,40,1,770,17,18,10,5,A,Active,30-40,N,0
2055,30,3,7010,112,263,29,6,B,Active,Under 30,N,0
2056,40,1,2475,44,283,17,7,A,Active,30-40,N,0
2057,12,1,1668,27,11,12,5,A,Active,30-40,N,1
2058,29,1,3305,63,18,27,3,A,Active,30-40,N,0
2059,36,3,6418,108,47,39,17,A,Active,Under 30,N,0
2060,15,0,6088,135,78,40,11,B,Active,Under 30,N,0
2061,23,0,920,26,12,11,5,A,Active,Under 30,N,0
2062,44,0,1193,23,31,12,10,A,Inactive,Over 40,Y,1
2063,32,0,2188,42,24,27,8,A,Inactive,30-40,N,1
2064,35,0,2990,41,9,16,9,A,Inactive,30-40,N,1
2065,35,0,5108,87,1,24,7,A,Active,Under 30,N,1
2066,16,0,8808,173,77,43,9,A,Active,Over 40,N,0
2067,38,0,2495,17,462,7,0,A,Active,30-40,N,0
2068,16,1,6203,141,110,44,11,B,Active,Under 30,N,0
2069,27,1,2278,50,38,68,10,A,Active,Over 40,N,0
2070,10,0,1363,21,4,10,0,A,Active,Under 30,Y,1
2071,44,0,2833,60,56,39,19,A,Inactive,Over 40,Y,1
2072,40,0,2990,47,17,17,11,A,Inactive,30-40,N,1
2073,11,2,1548,22,5,9,6,A,Active,30-40,Y,1
2074,25,0,1415,33,28,16,12,A,Active,Under 30,N,0
2075,35,0,570,8,0,9,0,A,Inactive,Under 30,N,0
2076,30,0,7203,115,369,40,0,A,Active,Under 30,N,0
2077,35,0,2393,42,30,28,12,A,Inactive,Over 40,N,1
2078,38,2,6123,104,33,26,18,A,Active,Under 30,N,0
2079,26,0,635,9,12,1,0,A,Inactive,Over 40,N,0
2080,18,4,3157,51,38,21,13,A,Active,30-40,N,0
2081,34,0,2720,50,170,21,3,A,Active,Under 30,N,0
2082,42,0,2315,43,293,22,4,A,Active,30-40,N,0
2083,22,0,1203,30,18,64,0,A,Active,Over 40,N,0
2084,35,1,7803,131,398,56,2,A,Active,Under 30,N,0
2085,35,1,4080,82,31,29,14,A,Active,30-40,N,0
2086,43,1,7768,137,399,49,8,A,Active,30-40,N,0
2087,31,3,16075,238,0,80,25,B,Active,Under 30,N,0
2088,34,0,3603,77,4,29,0,A,Active,Under 30,N,0
2089,34,0,5758,95,21,22,10,A,Active,Under 30,N,1
2090,32,0,325,6,0,2,0,A,Inactive,Under 30,N,0
2091,21,1,1270,28,11,9,10,A,Active,Under 30,N,0
2092,40,1,5978,98,12,14,9,A,Active,30-40,N,0
2093,41,1,3718,88,10,29,4,A,Active,30-40,N,0
2094,38,0,2393,58,2,33,3,A,Active,Under 30,N,0
2095,35,1,6223,103,27,22,14,A,Active,Under 30,N,0
2096,36,0,1858,26,9,9,3,A,Active,30-40,N,0
2097,31,0,11205,144,0,41,2,A,Active,30-40,N,0
2098,7,0,1182,13,0,5,0,A,Active,Under 30,N,1
2099,23,2,9498,187,95,48,22,A,Active,Over 40,N,0
2100,41,2,3375,56,300,20,15,A,Active,Over 40,N,0
2101,26,0,825,10,21,3,0,A,Inactive,Over 40,N,0
2102,37,0,4083,60,0,31,10,A,Active,Under 30,N,0
2103,31,0,1668,19,0,5,0,A,Active,30-40,N,0
2104,34,0,1873,45,0,13,1,A,Inactive,30-40,N,0
2105,39,2,7213,82,124,42,15,A,Active,Under 30,N,0
2106,42,2,3405,38,22,22,11,A,Active,Over 40,N,0
2107,36,0,628,7,9,4,0,A,Inactive,Over 40,N,1
2108,32,0,0,0,0,0,0,A,Inactive,Under 30,N,1
2109,34,5,16495,250,39,86,30,B,Active,Under 30,N,0
2110,40,0,2543,60,15,19,14,A,Inactive,30-40,N,0
2111,35,4,16155,240,10,84,26,A,Active,Under 30,N,0
2112,33,0,2088,51,347,20,2,A,Active,Under 30,N,0
2113,10,0,4265,42,219,13,0,A,Active,30-40,N,0
2114,7,0,4085,34,208,8,0,A,Active,30-40,N,0
2115,16,3,4695,52,230,13,9,A,Active,30-40,N,0
2116,36,0,1898,51,0,28,0,A,Active,Under 30,N,0
2117,45,4,9680,137,166,51,23,A,Active,30-40,N,0
2118,35,0,2338,55,361,25,7,A,Active,Under 30,N,0
2119,40,2,4080,88,39,30,16,A,Active,30-40,N,0
2120,37,0,7508,127,384,43,3,A,Active,Under 30,N,0
2121,38,0,2428,55,17,20,11,A,Inactive,30-40,Y,0
2122,36,0,3105,47,41,20,9,A,Inactive,30-40,Y,1
2123,34,0,13693,167,0,40,6,A,Active,30-40,N,0
2124,18,0,0,0,0,0,0,A,Inactive,Over 40,N,0
2125,40,0,433,11,39,8,0,A,Inactive,30-40,N,0
2126,33,0,305,6,7,2,5,A,Inactive,Under 30,N,1
2127,27,1,1125,35,184,8,2,B,Active,Under 30,N,0
2128,36,0,2055,33,278,16,0,A,Active,30-40,N,0
2129,32,0,0,0,0,0,0,A,Active,Over 40,N,0
2130,27,0,1300,35,31,22,15,A,Inactive,30-40,N,0
2131,31,0,650,41,9,15,18,A,Inactive,Under 30,Y,1
2132,38,1,3965,83,41,31,13,A,Active,30-40,N,0
2133,33,0,933,7,8,5,3,A,Inactive,Over 40,N,1
2134,36,0,2870,66,4,11,2,A,Active,Under 30,N,0
2135,39,1,15790,188,157,32,14,A,Active,Under 30,N,0
2136,23,1,1695,32,36,15,4,A,Active,30-40,N,0
2137,23,0,920,26,12,11,5,A,Active,Under 30,N,0
2138,31,0,615,4,0,5,0,A,Inactive,Under 30,N,0
2139,41,5,7270,128,286,36,13,B,Active,30-40,N,0
2140,25,0,305,6,17,2,5,A,Inactive,Over 40,N,0
2141,27,1,1315,36,193,11,4,B,Active,Under 30,N,0
2142,8,1,2288,29,9,11,0,A,Active,30-40,N,0
2143,43,1,2360,45,293,19,6,A,Active,Over 40,N,0
2144,38,0,248,7,0,1,3,A,Inactive,30-40,N,1
2145,11,0,1390,14,13,11,0,A,Active,Under 30,N,0
2146,37,0,1065,15,9,14,2,A,Inactive,Under 30,N,0
2147,34,0,3115,39,7,13,12,A,Inactive,30-40,Y,1
2148,42,0,498,13,18,9,2,A,Inactive,Under 30,N,0
2149,34,0,2240,12,0,4,0,A,Active,30-40,N,0
2150,31,0,2055,27,270,15,0,A,Active,30-40,N,0
2151,36,0,4065,65,0,15,3,A,Active,Under 30,N,0
2152,41,2,15850,191,162,34,17,A,Active,Under 30,N,0
2153,35,0,295,4,14,13,0,A,Inactive,Under 30,Y,1
2154,37,0,503,9,13,7,0,A,Inactive,Over 40,Y,1
2155,22,0,1488,37,20,64,3,A,Active,Over 40,N,0
2156,39,2,6805,92,193,28,8,A,Active,30-40,N,0
2157,41,0,2088,58,3,32,0,A,Active,Under 30,N,0
2158,39,1,2758,66,366,26,15,A,Active,30-40,N,0
2159,40,1,4430,74,10,19,11,A,Active,30-40,N,0
2160,38,0,1123,14,25,9,7,A,Inactive,Over 40,N,1
2161,36,0,405,8,6,6,0,A,Inactive,Under 30,N,0
2162,27,0,700,25,10,7,11,A,Inactive,Under 30,N,0
2163,41,0,2753,58,52,38,16,A,Inactive,Over 40,Y,1
2164,38,0,7383,129,388,46,0,A,Active,Under 30,N,0
2165,25,0,1010,30,186,9,0,B,Active,Under 30,N,0
2166,31,3,1680,45,205,15,12,B,Active,30-40,N,0
2167,34,0,1363,19,0,4,0,A,Active,30-40,N,0
2168,23,1,3520,65,22,36,1,A,Active,30-40,N,0
2169,19,0,2965,51,0,17,0,A,Active,30-40,N,0
2170,15,2,2142,34,6,19,2,A,Active,30-40,N,0
2171,43,1,14258,183,18,51,14,A,Active,30-40,N,0
2172,31,0,0,0,0,0,0,A,Inactive,Under 30,N,1
2173,37,1,4428,93,10,28,8,A,Active,30-40,N,0
2174,43,0,2238,60,16,18,11,A,Inactive,30-40,Y,0
2175,41,0,405,14,14,7,0,A,Inactive,30-40,N,0
2176,35,2,7090,103,21,24,8,A,Active,Over 40,N,0
2177,41,1,4210,83,3,24,4,A,Active,30-40,N,0
2178,39,2,3805,38,491,8,10,A,Active,30-40,N,0
2179,33,0,1550,39,40,21,0,A,Inactive,30-40,N,0
2180,41,0,2050,52,55,26,9,A,Inactive,Over 40,Y,0
2181,40,0,2543,60,15,19,14,A,Inactive,30-40,Y,0
2182,22,0,215,11,0,3,4,A,Inactive,Under 30,N,0
2183,36,0,0,0,0,0,0,A,Inactive,Under 30,N,0
2184,33,0,0,0,0,0,0,A,Inactive,Under 30,N,0
2185,29,0,405,21,7,2,12,A,Inactive,30-40,N,0
2186,35,0,6195,80,179,24,0,A,Active,30-40,N,0
2187,18,0,1695,26,28,14,2,A,Active,Under 30,N,0
2188,42,3,4140,91,44,32,19,A,Active,30-40,N,0
2189,35,0,2665,39,284,19,7,A,Active,30-40,N,0
2190,44,0,318,11,15,5,2,A,Inactive,30-40,N,0
2191,32,0,7508,121,376,42,1,A,Active,Under 30,N,0
2192,42,0,665,18,21,12,2,A,Inactive,30-40,N,0
2193,37,0,875,14,0,11,0,A,Inactive,Under 30,N,0
2194,37,0,223,2,0,6,0,A,Inactive,Over 40,N,1
2195,20,0,1308,29,15,62,0,A,Active,Over 40,N,0
2196,34,0,1963,38,27,29,4,A,Inactive,30-40,Y,1
2197,40,3,6920,98,225,32,8,A,Active,Over 40,N,0
2198,38,0,2238,54,8,17,9,A,Inactive,30-40,Y,0
2199,24,0,520,4,14,1,0,A,Inactive,Over 40,N,0
2200,40,1,2420,42,290,20,7,A,Active,30-40,N,0
2201,37,0,3593,84,6,31,0,A,Active,Under 30,N,0
2202,34,0,0,0,0,0,0,A,Inactive,Under 30,N,1
2203,42,1,7993,141,402,50,10,A,Active,30-40,N,0
2204,26,2,16075,232,0,79,23,A,Active,Under 30,N,0
2205,35,4,7080,122,303,37,6,B,Active,30-40,N,0
